y,treatment,W1,W2,instruments
5,3.64E-10,26.70958862,1.549,0.309
11,3.12E-10,27.70409546,1.549,1.76
11,2.11E-10,27.49523315,1.549,0.914
16,2.74E-10,27.40789185,1.549,3.35
6,3.97E-10,27.27385864,1.549,2.81
7,3.97E-10,27.8076416,1.549,6.93
13,3.88E-10,28.51351318,1.549,2.09
15,3.58E-10,27.70754395,1.549,3.16
9,4.65E-10,28.00310669,1.549,11.60627129
9,7.05E-10,28.77352295,1.549,21.82870628
11,6.60E-10,28.56383667,1.549,26.34493355
11,4.63E-10,27.83825073,1.549,18.07079315
14,4.23E-10,28.15810547,1.549,35.00089645
15,4.57E-10,28.174646,1.549,15.9935677
20,4.40E-10,28.15822754,1.549,12.00786713
17,4.54E-10,28.37871704,1.549,13.96784065
12,4.16E-10,27.93068848,1.549,39.61074119
15,3.62E-10,28.02178345,1.549,62.78576385
16,3.69E-10,27.97255859,1.549,30.07728104
13,4.05E-10,27.86568604,1.549,49.74709991
20,4.55E-10,27.7340332,1.549,82.5019313
24,4.33E-10,27.79165039,1.549,17.73973228
17,5.25E-10,28.28423462,1.549,12.7167976
11,5.68E-10,27.81929932,1.549,49.52492248
15,5.68E-10,28.26055298,1.549,16.2065506
12,5.24E-10,28.19210205,1.549,18.55009678
2,4.56E-10,28.05996094,1.549,14.35812595
12,5.19E-10,28.35897217,1.549,23.49615097
18,4.75E-10,28.12682495,1.549,19.535923
19,4.38E-10,28.19207153,1.549,47.66251557
18,5.30E-10,28.5382019,1.549,12.10727692
17,6.09E-10,28.13189087,1.549,134.6889496
14,5.61E-10,27.29787598,1.549,25.38614273
17,6.01E-10,28.32491455,1.549,11.02875355
17,7.09E-10,28.88308105,1.549,37.83809189
9,5.70E-10,28.2739502,1.549,31.14035362
21,3.64E-10,27.87081299,1.549,7.35
12,3.81E-10,27.56981812,1.549,15.31121372
17,4.94E-10,27.1569458,1.549,37.16530083
21,4.31E-10,27.59822998,1.549,12.28448628
11,3.25E-10,28.1670166,1.549,10.3478706
19,3.54E-10,27.98442993,1.549,7.86
15,3.25E-10,27.45787964,1.549,2.21
12,2.22E-10,27.51586304,1.549,0.185
13,1.87E-10,26.82348022,1.549,3.02
25,3.08E-10,26.5357605,1.549,26.01331947
14,4.34E-10,27.4052063,1.549,4.22
14,3.61E-10,27.3253418,1.549,5.27
10,2.62E-10,27.53798828,1.549,1.73
15,2.32E-10,27.14116821,1.549,0.0253
16,2.28E-10,26.66036377,1.549,0.0219
11,2.48E-10,26.57137451,1.549,0.0562
22,2.85E-10,26.27572021,1.549,0.123
22,3.71E-10,26.14177856,1.549,0.755
27,4.89E-10,26.76931152,1.549,2.46
14,6.44E-10,27.97753296,1.549,8.08
16,7.43E-10,27.54943237,1.549,2.67
31,6.13E-10,27.45379028,1.549,0.469
13,4.48E-10,26.90865479,1.549,3.82
16,3.96E-10,27.86916504,1.549,2.74
19,3.84E-10,27.91192017,1.549,9.859141102
16,5.03E-10,27.68071899,1.549,10.36037744
14,5.48E-10,27.79100952,1.549,9.781939373
19,4.72E-10,27.71901855,1.549,29.99892952
14,4.23E-10,27.53768311,1.549,16.0443306
16,4.58E-10,27.68660889,1.549,13.9998436
10,4.78E-10,28.27178345,1.549,34.83904358
14,4.27E-10,28.10463867,1.549,26.15769859
11,4.35E-10,27.67849121,1.549,51.99224465
17,4.45E-10,27.54512939,1.549,58.35579392
10,4.29E-10,27.51696167,1.549,14.78611347
11,3.90E-10,27.4638916,1.549,32.34100342
18,3.92E-10,27.52715454,1.549,17.73090363
11,4.38E-10,27.27071533,1.549,8.27
13,4.98E-10,27.26506958,1.549,9.34217989
10,4.80E-10,27.55895386,1.549,103.7998293
5,4.70E-10,27.88915405,1.549,38.75513077
6,4.97E-10,27.65371094,1.549,82.0779847
2,4.98E-10,27.96880493,1.549,50.28562546
8,5.79E-10,27.6602417,1.549,29.55972198
15,5.57E-10,27.53734741,1.549,44.09901146
8,4.33E-10,28.15859375,1.549,49.94352814
23,4.76E-10,28.14852295,1.549,25.49907211
14,5.13E-10,27.84655151,1.549,54.06965744
15,4.35E-10,27.69030151,1.549,21.4939666
12,4.35E-10,27.18892822,1.549,20.10314106
15,4.19E-10,27.89321289,1.549,10.43265879
19,3.43E-10,27.67955933,1.549,37.04648735
17,3.50E-10,27.78490601,1.549,68.41389667
12,3.35E-10,27.76064453,1.549,10.5413574
22,2.96E-10,27.90450439,1.549,10.26400148
16,2.84E-10,27.61657104,1.549,21.94811823
11,2.91E-10,27.42046509,1.549,4.76
18,3.08E-10,27.15496216,1.549,0.271
18,3.27E-10,27.10952148,1.549,0.569
14,3.67E-10,26.68947754,1.549,0.875
18,3.33E-10,26.55440674,1.549,0.00402
19,3.16E-10,26.34615479,1.549,0.155
22,3.20E-10,26.14251099,1.549,0.658
16,2.90E-10,26.63710938,1.549,0.0644
17,3.20E-10,26.68557129,1.549,0.0599
11,3.96E-10,26.72936401,1.549,0.173
23,4.78E-10,26.76009521,1.549,0.0213
25,5.37E-10,26.94390259,1.549,0.521
10,5.47E-10,27.66924438,1.549,1.37
21,6.51E-10,26.94689331,1.549,0.635
17,6.67E-10,26.86937866,1.549,0.617
20,5.47E-10,26.92775879,1.549,0.225
16,6.32E-10,26.93657837,1.549,1.12
21,7.01E-10,27.30025635,1.549,1.43
16,6.41E-10,27.9187561,1.549,0.966
15,9.37E-10,28.23366699,1.549,0.965
16,9.31E-10,28.20498047,1.549,12.03573109
17,5.36E-10,27.79784546,1.549,8.3
14,4.98E-10,28.54009399,1.549,9.875832195
23,4.94E-10,27.71752319,1.549,11.46943211
19,5.14E-10,28.70232544,1.549,15.30091404
20,5.29E-10,28.15548096,1.549,13.11958912
22,4.64E-10,27.66817627,1.549,65.89148529
13,5.07E-10,28.41872559,1.549,12.04327228
21,4.99E-10,28.36547241,1.549,9.384482517
19,4.53E-10,28.66143188,1.549,11.52608036
19,4.47E-10,27.96340332,1.549,10.2915901
17,4.17E-10,27.71050415,1.549,5.73
19,4.21E-10,28.13359985,1.549,25.05340213
26,4.50E-10,28.18407593,1.549,48.25474732
17,4.97E-10,27.78942261,1.549,23.51684337
20,5.21E-10,27.9916626,1.549,53.46601959
15,6.93E-10,28.65593872,1.549,15.43333889
22,7.36E-10,28.31786499,1.549,82.4482251
20,6.06E-10,28.6859375,1.549,67.26317871
14,5.91E-10,28.45388184,1.549,16.86573029
14,5.99E-10,28.51479492,1.549,22.72036308
24,6.83E-10,28.84829102,1.549,109.8972414
17,6.87E-10,28.46810303,1.549,15.9457481
22,5.55E-10,28.29381714,1.549,11.5073204
29,4.49E-10,28.47695313,1.549,20.06378174
13,4.43E-10,28.18892822,1.549,15.99025726
15,4.86E-10,28.19732056,1.549,40.67307953
23,4.98E-10,27.87462769,1.549,26.60702225
18,4.42E-10,28.26894531,1.549,20.79285267
27,3.90E-10,28.03338013,1.549,14.71089008
18,3.56E-10,27.80645142,1.549,21.71062706
11,2.84E-10,27.72295532,1.549,3.06
17,2.59E-10,28.28847656,1.549,7.34
21,3.18E-10,28.06661377,1.549,8.937469125
18,2.97E-10,27.54284058,1.549,2.71
18,2.90E-10,27.84035645,1.549,19.29792641
13,3.74E-10,27.83834229,1.549,7.57
11,3.44E-10,27.93178711,1.549,0.477
17,3.33E-10,27.77407227,1.549,0.461
28,3.72E-10,27.13009033,1.549,0.0826
24,2.78E-10,26.69677124,1.549,1.28
13,2.18E-10,27.71419678,1.549,1.71
28,2.91E-10,27.98150024,1.549,0.283
27,3.37E-10,28.0211731,1.549,0.00634
17,4.64E-10,27.61568604,1.549,0.642
14,5.00E-10,27.12606201,1.549,0.656
17,3.56E-10,27.51873169,1.549,0.107
19,3.35E-10,27.33104858,1.549,0.694
20,5.66E-10,27.40651855,1.549,0.0861
12,6.63E-10,27.60396729,1.549,0.228
22,5.79E-10,27.59627686,1.549,5.11
16,6.45E-10,28.33553467,1.549,36.51145454
13,7.45E-10,28.53356323,1.549,34.20490148
13,6.79E-10,28.62050781,1.549,2.99
15,6.78E-10,28.86312256,1.549,2.52
10,7.62E-10,28.77388916,1.549,9.567669639
13,5.99E-10,29.32949219,1.549,8.684471855
19,4.68E-10,29.38118896,1.549,23.45899818
13,4.52E-10,29.08547363,1.549,64.25824631
15,4.92E-10,29.08278809,1.549,59.75434296
9,7.12E-10,28.98275146,1.549,40.83382851
15,6.42E-10,29.10570679,1.549,112.5310231
7,3.82E-10,28.84676514,1.549,26.94663769
6,3.56E-10,28.45986328,1.549,26.42861847
10,3.53E-10,28.84786377,1.549,32.34927887
10,3.83E-10,28.86541138,1.549,22.00821396
6,3.92E-10,28.43026123,1.549,64.49072845
11,3.53E-10,28.70302734,1.549,21.80277351
5,3.59E-10,28.9637085,1.549,68.51863861
9,3.86E-10,28.90923462,1.549,23.38616615
6,5.19E-10,28.1637207,1.549,88.12297806
25,5.39E-10,28.29204712,1.549,48.78260605
12,4.04E-10,28.3394104,1.549,14.05281303
15,3.95E-10,28.54439697,1.549,147.6444818
12,3.78E-10,28.7696167,1.549,19.98138428
13,3.80E-10,28.69609985,1.549,42.62008667
16,4.82E-10,28.62124023,1.549,36.15041496
26,5.94E-10,28.15789185,1.549,16.99815514
26,5.45E-10,28.94609985,1.549,34.44839241
32,4.54E-10,28.49654541,1.549,22.96387916
21,4.41E-10,28.74859009,1.549,34.57824234
19,4.67E-10,28.26217041,1.549,21.20704651
19,4.24E-10,27.9404541,1.549,22.59124992
19,3.59E-10,27.86043701,1.549,16.97682026
9,3.45E-10,28.76848755,1.549,28.34730148
16,3.34E-10,28.41170654,1.549,62.94771731
9,2.91E-10,28.52214966,1.549,5.7
12,2.45E-10,28.36489258,1.549,1.37
7,2.16E-10,27.902948,1.549,1.33
10,1.91E-10,27.24608765,1.549,6.19
0,NA,26.91988564,1.549,1.252586246
5,2.82E-10,26.70471954,1.549,0.101630248
3,2.53E-10,26.45883942,1.549,3.073322296
1,2.39E-10,26.76111603,1.549,0.276807934
0,1.85E-10,27.05885887,1.549,4.929203033
2,1.67E-10,26.98464775,1.549,0.619356632
0,2.17E-10,26.92938995,1.549,0.402488321
1,2.73E-10,26.93435097,1.549,1.033433437
0,2.73E-10,26.83773232,1.549,3.714409351
1,3.76E-10,26.3471756,1.549,0.108928286
4,4.15E-10,26.61000633,1.549,1.202792645
5,3.44E-10,27.193964,1.549,2.127574205
0,3.52E-10,27.57447052,1.549,7.427213192
1,3.49E-10,27.34849167,1.549,3.592049837
2,3.28E-10,27.66459274,1.549,0.744376242
0,3.18E-10,27.76973534,1.549,4.337491512
1,3.41E-10,27.3788662,1.549,2.092962265
0,4.25E-10,27.35084534,1.549,11.26159954
2,4.69E-10,27.57647514,1.549,9.058018684
1,6.84E-10,28.4751358,1.549,11.90606499
0,7.60E-10,28.98320007,1.549,14.29080963
1,5.03E-10,28.51242447,1.549,47.53588486
0,4.44E-10,27.81065941,1.549,31.05648613
1,4.65E-10,28.26616859,1.549,38.76579666
5,5.03E-10,28.18633842,1.549,31.35076332
1,4.86E-10,28.31887627,1.549,19.33066559
3,4.23E-10,28.02355003,1.549,75.06150818
1,3.75E-10,28.65569878,1.549,17.09710503
2,3.94E-10,28.24410439,1.549,44.32836151
2,4.34E-10,28.398283,1.549,41.53071213
0,4.46E-10,28.14694977,1.549,25.67894745
4,4.37E-10,28.38057899,1.549,48.79253769
3,3.79E-10,28.21742249,1.549,28.91580772
0,4.60E-10,28.46540451,1.549,27.14113426
2,4.96E-10,28.51391029,1.549,59.37031174
3,4.98E-10,28.89430809,1.549,18.67258835
1,5.35E-10,28.16325951,1.549,20.42353439
2,7.06E-10,28.80752945,1.549,41.83289719
1,7.71E-10,28.76411438,1.549,49.51719666
5,6.11E-10,29.09890556,1.549,9.839507103
2,4.95E-10,28.36746597,1.549,14.17549038
3,4.22E-10,27.60227203,1.549,22.6622448
5,4.04E-10,27.98299217,1.549,24.83253479
1,3.60E-10,27.00349998,1.549,42.62670898
4,3.97E-10,27.97050095,1.549,48.20729828
3,3.82E-10,28.33592796,1.549,24.74149323
4,3.35E-10,28.06178856,1.549,21.78649521
1,3.10E-10,28.33134079,1.549,1.210804701
0,2.47E-10,28.12911797,1.549,1.172485471
4,2.60E-10,27.36693382,1.549,0.088186227
6,4.25E-10,26.97575951,1.549,7.453406811
0,4.01E-10,27.5647316,1.549,1.731731176
0,3.06E-10,27.15984917,1.549,0.130648986
6,3.18E-10,27.12257004,1.549,0.066497833
2,3.76E-10,27.77133942,1.549,0.122069225
3,4.11E-10,27.7146759,1.549,0.442517072
1,3.47E-10,27.58753586,1.549,0.379796237
3,4.41E-10,27.3239994,1.549,4.549882889
3,5.48E-10,27.50178146,1.549,0.929916203
4,7.14E-10,27.57203674,1.549,3.694183588
3,7.57E-10,27.92855644,1.549,3.515456438
3,6.79E-10,28.07290459,1.549,15.25272655
4,6.45E-10,28.18408012,1.549,10.65952778
2,6.67E-10,28.84377861,1.549,6.534035206
4,6.34E-10,28.51275063,1.549,1.495223522
5,4.29E-10,28.37199402,1.549,2.816871166
2,3.47E-10,27.7686367,1.549,10.79369926
6,3.88E-10,28.55010796,1.549,8.5674963
2,4.43E-10,28.54293633,1.549,63.09981155
1,4.05E-10,28.654356,1.549,10.72969437
1,3.21E-10,28.53923035,1.549,16.05490685
1,3.59E-10,28.29882622,1.549,39.32529068
2,3.93E-10,27.91492462,1.549,14.79107952
3,3.82E-10,28.84971619,1.549,26.20312881
6,4.20E-10,28.19992447,1.549,73.46543121
2,4.10E-10,27.99528122,1.549,15.21630955
1,3.70E-10,28.00967216,1.549,76.46631622
5,4.13E-10,28.16080093,1.549,95.05540466
3,4.15E-10,28.23020554,1.549,65.38606262
4,3.87E-10,27.59210014,1.549,44.23345947
3,3.99E-10,28.14948273,1.549,32.05408478
3,3.95E-10,28.15391159,1.549,38.57378387
2,4.13E-10,27.78247452,1.549,80.02411652
4,5.93E-10,27.76281166,1.549,170.6142426
10,7.13E-10,28.22319031,1.549,55.88681412
5,6.87E-10,27.90610504,1.549,33.02078247
7,5.75E-10,27.90588188,1.549,60.54079819
5,4.44E-10,27.85995293,1.549,21.29459381
8,5.83E-10,28.07145309,1.549,22.78804779
6,5.81E-10,26.88087463,1.549,57.0771637
4,4.07E-10,27.42898369,1.549,19.1176815
1,4.10E-10,27.0820694,1.549,75.69309998
2,5.92E-10,28.66140175,1.549,49.09343719
1,6.05E-10,27.21631241,1.549,25.05986404
1,3.67E-10,27.81131744,1.549,32.15303421
3,2.92E-10,27.34131622,1.549,24.90831184
0,3.20E-10,27.04168129,1.549,24.95466042
1,3.39E-10,26.40864182,1.549,43.73245239
2,2.98E-10,27.14528847,1.549,14.20142269
1,2.26E-10,26.42750549,1.549,16.24848557
3,2.30E-10,26.56206703,1.549,11.94983864
3,2.54E-10,26.37149429,1.549,8.203329086
1,2.53E-10,26.29409218,1.549,5.081513882
1,2.20E-10,26.84199142,1.549,5.604084969
4,1.99E-10,26.37606621,1.549,3.387012005
4,2.50E-10,26.77927399,1.549,4.359102249
3,3.38E-10,26.46487808,1.549,1.337924123
3,3.36E-10,26.62406158,1.549,0.469596833
2,2.79E-10,26.32977676,1.549,0.048982766
1,3.01E-10,26.51806068,1.549,0.824690163
3,2.87E-10,26.60767365,1.549,4.536291599
0,2.59E-10,26.54939842,1.549,1.1930691
0,2.47E-10,26.27713776,1.549,4.140081406
0,2.54E-10,26.45544243,1.549,1.311670661
3,2.84E-10,26.70562172,1.549,0.345036775
1,2.56E-10,26.75985527,1.549,3.770936251
3,4.13E-10,27.77605629,1.549,4.959808826
4,4.44E-10,27.83750534,1.549,23.29841042
3,2.71E-10,27.48415184,1.549,3.866243362
1,2.61E-10,27.14588165,1.549,1.128783703
1,3.17E-10,27.68416786,1.549,6.879820347
3,3.43E-10,28.03809738,1.549,11.92740059
5,4.29E-10,27.936203,1.549,10.78413582
2,5.78E-10,27.16133118,1.549,3.829944372
4,5.32E-10,27.96173477,1.549,18.71673012
2,4.28E-10,27.55916405,1.549,32.25713348
4,4.62E-10,28.10422516,1.549,100.551384
2,5.27E-10,28.74788475,1.549,33.53061676
6,4.74E-10,28.18712425,1.549,51.24974823
3,4.05E-10,28.20888329,1.549,23.63593292
4,4.41E-10,28.47564125,1.549,28.812994
3,4.40E-10,27.51082802,1.549,117.7974701
7,4.48E-10,28.28566551,1.549,9.882913589
4,5.23E-10,27.72569847,1.549,69.53388977
7,4.95E-10,28.1190834,1.549,32.89313889
7,4.99E-10,28.47793961,1.549,64.07064819
2,5.01E-10,27.85783386,1.549,23.53551102
4,4.42E-10,28.03936195,1.549,27.03372383
5,5.40E-10,28.02720642,1.549,62.75964355
2,6.13E-10,27.92816544,1.549,12.69141579
7,5.73E-10,27.85368919,1.549,40.71243668
7,4.94E-10,28.22090149,1.549,14.60347843
6,6.28E-10,28.11930084,1.549,18.61318207
1,7.00E-10,28.12636757,1.549,80.27314758
2,5.09E-10,27.14269829,1.549,36.1158371
4,3.91E-10,26.1966629,1.549,83.50173187
3,3.88E-10,27.45016861,1.549,18.89654922
2,4.56E-10,27.19324112,1.549,45.81850433
1,4.72E-10,27.82038498,1.549,21.3990612
4,4.21E-10,27.49292374,1.549,27.31420708
3,3.74E-10,27.33620262,1.549,11.08022881
2,2.76E-10,27.18401146,1.549,9.739637375
1,2.19E-10,27.18910789,1.549,6.609867096
1,2.95E-10,26.64935684,1.549,21.64183998
2,2.84E-10,26.63493919,1.549,5.496237278
1,2.62E-10,26.16215134,1.549,0.84535563
5,2.64E-10,25.87181091,1.549,0.346718371
5,2.72E-10,26.15574265,1.549,0.246292889
2,2.64E-10,25.91329384,1.549,0.050562453
2,2.32E-10,25.82432175,1.549,1.68786025
4,2.47E-10,25.83016777,1.549,0.029167766
1,2.93E-10,26.09269333,1.549,1.536968946
3,3.34E-10,25.89571571,1.549,0.076194555
4,3.62E-10,26.24541283,1.549,0.179162145
1,3.60E-10,26.7183342,1.549,0.262859583
3,3.74E-10,26.79942322,1.549,0.682260394
2,3.89E-10,26.72444725,1.549,1.683998108
0,3.51E-10,26.54646873,1.549,2.47015357
1,3.95E-10,27.36137009,1.549,3.09224987
0,6.02E-10,27.48320007,1.549,5.306497574
4,5.56E-10,27.27066422,1.549,4.365203381
1,3.17E-10,27.83213425,1.549,4.977321625
2,3.52E-10,27.6286602,1.549,11.53711605
2,4.23E-10,27.65188408,1.549,12.03407574
1,4.48E-10,27.72302055,1.549,26.88842583
1,4.38E-10,28.37070465,1.549,37.68322754
4,4.13E-10,28.50758362,1.549,118.0350952
2,5.05E-10,28.88266754,1.549,14.97868156
2,5.19E-10,29.22524452,1.549,23.79061127
1,4.39E-10,27.84280205,1.549,75.198349
0,4.32E-10,28.72543716,1.549,35.41288376
1,4.29E-10,28.56703186,1.549,18.79269028
2,4.04E-10,28.03993225,1.549,44.56672668
5,3.84E-10,28.21520424,1.549,16.28701782
4,4.07E-10,28.42136765,1.549,10.29324532
7,4.40E-10,28.58028221,1.549,22.94438171
1,4.57E-10,27.97966003,1.549,38.02311707
3,4.53E-10,28.54746246,1.549,105.7689133
0,4.23E-10,28.22848892,1.549,21.10294533
4,3.94E-10,28.30680084,1.549,14.48834324
5,5.28E-10,28.5146637,1.549,19.90560722
2,6.33E-10,28.17874908,1.549,27.11317825
5,6.01E-10,28.44312286,1.549,18.35734558
6,7.23E-10,28.40510178,1.549,19.63560867
2,7.99E-10,28.22473526,1.549,35.28156281
3,6.81E-10,28.14501381,1.549,55.82648849
7,5.15E-10,28.1331768,1.549,23.58774376
4,4.26E-10,26.88463402,1.549,54.01079941
6,4.50E-10,27.07363701,1.549,15.80651855
11,4.23E-10,27.54748344,1.549,12.64690685
13,3.14E-10,28.08708763,1.549,53.83184433
3,2.88E-10,28.00843811,1.549,11.38740253
3,3.01E-10,27.89288712,1.549,7.779938698
6,2.57E-10,28.22327805,1.549,8.100631714
4,2.53E-10,27.62003708,1.549,3.204643965
7,2.63E-10,28.30308151,1.549,5.088634014
13,2.42E-10,27.70659828,1.549,3.843046188
12,3.06E-10,27.61854172,1.549,4.844741821
5,3.19E-10,27.59490013,1.549,0.059420209
3,2.61E-10,27.0413456,1.549,0.045697838
1,2.78E-10,26.08777237,1.549,0.09562619
3,3.16E-10,26.35445595,1.549,0.263915062
1,3.08E-10,27.07017136,1.549,0.00791084
3,2.77E-10,26.64022636,1.549,1.451579928
3,3.87E-10,27.28010178,1.549,0.323361963
1,4.42E-10,27.53543854,1.549,0.310600698
4,5.05E-10,27.52973175,1.549,1.630474091
6,5.49E-10,27.06386375,1.549,2.571150303
4,4.37E-10,27.2986393,1.549,1.558125854
3,4.29E-10,27.43440247,1.549,8.386953354
4,4.58E-10,27.88611221,1.549,5.086019993
3,5.12E-10,28.28658867,1.549,2.64005518
1,6.21E-10,28.34696579,1.549,3.01067996
4,6.64E-10,27.99812889,1.549,19.09303665
4,4.68E-10,27.9779129,1.549,1.237571239
6,3.40E-10,27.71445084,1.549,6.92377758
2,4.90E-10,27.92048645,1.549,7.967356205
1,4.94E-10,28.466259,1.549,8.207858086
3,4.20E-10,27.741642,1.549,18.58724785
3,4.62E-10,28.20464897,1.549,63.41440964
5,5.21E-10,28.84908867,1.549,17.69559097
2,5.27E-10,28.20924377,1.549,94.72360229
3,4.45E-10,28.16480637,1.549,37.27013779
2,4.03E-10,27.89158249,1.549,13.88250065
4,3.98E-10,28.50158501,1.549,13.38517284
6,4.07E-10,28.26165581,1.549,16.63932037
4,4.37E-10,28.40420341,1.549,130.089035
5,4.36E-10,28.28069878,1.549,43.56177139
3,4.77E-10,28.41304016,1.549,36.27769089
2,4.52E-10,28.23307037,1.549,11.0377655
5,3.97E-10,28.26853561,1.549,35.63984299
4,4.51E-10,28.49725723,1.549,39.00416183
7,4.86E-10,28.33463287,1.549,37.65784836
5,4.47E-10,27.576828,1.549,56.66959
5,4.57E-10,27.91928482,1.549,16.4029808
3,5.82E-10,28.31266785,1.549,51.47192764
7,8.13E-10,28.57546043,1.549,15.22145939
2,7.66E-10,27.84555817,1.549,22.58609962
2,7.16E-10,28.10654068,1.549,16.11826706
9,7.14E-10,27.62535095,1.549,24.91309357
5,5.81E-10,28.08913994,1.549,15.48042297
7,4.70E-10,28.11969376,1.549,11.73740768
0,3.64E-10,27.06100845,1.549,13.20566463
2,3.78E-10,28.12486839,1.549,26.00265312
5,3.34E-10,27.87585831,1.549,5.426478386
2,2.67E-10,27.70033836,1.549,6.185028553
2,2.53E-10,27.53297424,1.549,6.967861652
2,2.76E-10,27.55696678,1.549,3.702368021
1,2.76E-10,27.40666199,1.549,0.798431218
6,2.67E-10,27.17116356,1.549,0.975591183
3,2.65E-10,27.73376846,1.549,0.168390483
4,2.75E-10,27.22101593,1.549,2.564365625
3,3.16E-10,26.9565506,1.549,0.040769704
3,3.49E-10,27.16039467,1.549,0.328617066
3,3.40E-10,27.24429703,1.549,0.085539192
4,3.20E-10,27.04960632,1.549,0.25006783
3,4.47E-10,27.33451462,1.549,1.207172275
4,5.47E-10,27.05649567,1.549,0.025992379
8,4.75E-10,26.93699265,1.549,0.866114438
7,5.72E-10,27.03469658,1.549,1.373406887
7,6.01E-10,26.98873329,1.549,0.76268518
3,5.83E-10,27.84585953,1.549,0.937005281
2,6.78E-10,27.74091721,1.549,2.730044603
8,6.28E-10,27.56853294,1.549,1.062090874
5,5.53E-10,28.4063797,1.549,18.07385063
3,5.23E-10,27.81211472,1.549,1.768614173
5,5.32E-10,27.85378075,1.549,8.577060699
8,7.20E-10,28.606287,1.549,7.829413891
6,6.78E-10,28.53131485,1.549,4.196476936
3,4.50E-10,28.71435356,1.549,5.280334473
11,4.21E-10,28.5883522,1.549,12.86632633
3,4.30E-10,28.7646904,1.549,7.869325161
5,4.25E-10,29.07070732,1.549,38.67622757
4,3.77E-10,28.38634682,1.549,75.68408966
3,4.14E-10,28.38936806,1.549,27.58953857
5,4.71E-10,28.40309715,1.549,11.98368073
3,4.49E-10,28.588871,1.549,14.80413818
6,4.01E-10,28.51254082,1.549,56.21718597
6,4.46E-10,28.99433136,1.549,6.96718359
11,4.84E-10,29.45801163,1.549,35.69750595
8,4.76E-10,29.07045937,1.549,33.78259277
6,5.14E-10,28.62293625,1.549,62.89685059
3,4.70E-10,28.98296928,1.549,22.80975151
4,4.19E-10,28.22253799,1.549,74.3615036
6,4.72E-10,28.10970497,1.549,28.49517632
3,5.35E-10,28.95069504,1.549,12.0429039
5,6.18E-10,28.5771122,1.549,50.05572128
5,5.44E-10,28.14296913,1.549,27.19484138
8,4.47E-10,28.11928749,1.549,58.2447052
3,7.29E-10,28.69538498,1.549,14.0138216
3,6.93E-10,27.28821182,1.549,50.11899185
4,5.99E-10,27.93162155,1.549,16.62295151
3,7.00E-10,27.87723923,1.549,26.38374138
3,5.26E-10,27.56400299,1.549,104.9099884
3,3.94E-10,28.12348938,1.549,31.44456291
5,3.51E-10,27.53638458,1.549,24.69201851
2,3.24E-10,28.10136986,1.549,16.50266647
4,2.88E-10,28.1055851,1.549,16.85943031
4,2.80E-10,27.32775688,1.549,14.05649185
2,2.90E-10,27.05454636,1.549,12.02671909
4,3.00E-10,27.26269341,1.549,6.437393665
2,2.98E-10,27.7818718,1.549,0.444800556
5,2.50E-10,27.52548027,1.549,0.072868854
1,2.10E-10,26.48788261,1.549,0.009423444
2,2.48E-10,26.67187881,1.549,0.629746258
2,3.38E-10,26.82401276,1.549,0.576102555
3,3.30E-10,27.02913475,1.549,1.020485401
6,3.08E-10,27.5463028,1.549,0.681340337
3,3.72E-10,26.92523003,1.549,2.73283577
